FLY524_P2_ul,FLY524_P1_ul,FLY524_P2_dl,FLY524_P1_dl,FLY526_P2_ul,FLY526_P1_ul,FLY526_P2_dl,FLY526_P1_dl
30.48303223,,69.97668457,21.3503418,29.33117676,11.99743652,,6.309570313
30.97668457,,59.36224365,23.66088867,28.11761475,12.57189941,,12.41918945
30.95611572,,19.96673584,20.90600586,28.75524902,12.66027832,,7.753662109
30.17449951,,53.89984131,17.12915039,31.1206665,14.00805664,,6.820556641
30.77099609,,63.89355469,19.37304688,26.47210693,14.69299316,,7.842529297
31.03839111,,59.15533447,20.17285156,27.08917236,14.44995117,,6.154052734
29.0020752,,49.67889404,23.57202148,21.70013428,15.73144531,,8.397949219
30.50360107,,44.29925537,23.63867188,17.62750244,14.33947754,,8.797851563
30.05108643,,74.40454102,21.37255859,23.67474365,13.7208252,,7.775878906
31.10009766,,66.99719238,19.83959961,35.58410645,13.32312012,,11.24169922
30.27734375,,64.63842773,21.23925781,33.60949707,15.04650879,,10.79736328
29.94824219,,22.69793701,21.97241211,32.19024658,15.09069824,,11.30834961
23.88043213,,46.61663818,22.08349609,32.99243164,14.27319336,,8.664550781
28.85809326,,62.21759033,22.86108398,31.34692383,13.27893066,,8.420166016
30.03051758,,59.79675293,22.41674805,30.2979126,9.633300781,,7.620361328
30.85327148,,41.98187256,19.59521484,25.64935303,13.34521484,,6.665039063
30.31848145,,30.02252197,21.88354492,19.89007568,13.25683594,,5.887451172
29.20776367,,29.29833984,24.21630859,12.83496094,11.26831055,,5.709716797
30.42132568,,50.71343994,22.99438477,11.55969238,11.55554199,,5.154296875
30.81213379,,61.38995361,23.4387207,16.96929932,12.85913086,,8.397949219
30.54473877,,34.07794189,23.41650391,16.37280273,12.3951416,,7.042724609
30.77099609,,55.6171875,22.30566406,19.93121338,15.20117188,,9.886474609
30.75042725,,69.87322998,23.90527344,17.64807129,13.74291992,,6.842773438
30.83270264,,76.59777832,20.30615234,25.38195801,14.16271973,,7.353759766
29.51629639,,55.32751465,20.72827148,33.15698242,14.20690918,,7.087158203
30.23620605,,58.24493408,23.77197266,34.59680176,14.8034668,,7.886962891
30.87384033,,75.70806885,23.32763672,33.13641357,14.42785645,,6.487304688
30.07165527,,73.22515869,22.59448242,28.40557861,13.74291992,,6.220703125
30.83270264,,65.25915527,21.41699219,20.91851807,13.96386719,,5.398681641
30.81213379,,57.8104248,19.46191406,23.88043213,12.94750977,,4.332275391
27.33599854,,36.00219727,18.4621582,27.70623779,14.05224609,,5.643066406
31.1206665,,67.4730835,21.50585938,17.62750244,13.3894043,,3.354736328
30.15393066,,69.91461182,23.26098633,25.79333496,11.48925781,,5.576416016
30.2567749,,62.300354,20.15063477,22.07037354,14.07434082,,4.687744141
29.16662598,,61.84515381,18.57324219,35.17272949,14.36157227,,5.931884766
30.23620605,,28.20172119,20.28393555,36.05718994,14.49414063,,4.398925781
30.7298584,,16.15997314,21.99462891,37.45587158,12.52770996,,4.510009766
30.46246338,,36.18841553,21.50585938,36.3862915,13.1463623,,6.953857422
29.88653564,,29.54663086,22.46118164,34.43225098,12.19628906,,5.798583984
31.1206665,,36.58154297,19.99511719,32.91015625,11.90905762,,5.754150391
30.27734375,,43.84405518,22.19458008,22.70800781,12.13000488,,4.510009766
30.38018799,,36.4987793,22.68334961,30.79156494,10.60546875,,7.886962891
30.83270264,,44.50616455,21.03930664,33.52722168,11.53344727,,7.153808594
30.70928955,,46.0579834,21.52807617,35.64581299,11.82067871,,5.554199219
30.60644531,,36.37463379,19.75073242,38.79284668,13.27893066,,4.110107422
30.05108643,,33.43652344,19.43969727,39.88299561,12.85913086,,7.731445313
30.81213379,,34.96765137,20.06176758,33.09527588,10.53918457,,6.642822266
30.56530762,,37.32641602,23.68310547,33.54779053,11.17993164,,6.687255859
26.10186768,,35.0090332,22.35009766,36.40686035,11.68811035,,6.665039063
30.54473877,,34.55383301,21.26147461,35.66638184,10.3182373,,8.997802734
30.81213379,,34.96765137,20.28393555,37.2913208,10.45080566,,8.864501953
31.05895996,,36.08496094,18.04003906,34.49395752,12.15209961,,5.354248047
31.03839111,,38.94030762,20.28393555,33.05413818,13.01379395,,11.84155273
30.81213379,,35.11248779,20.46166992,30.83270264,10.78222656,,5.798583984
30.83270264,,34.59521484,22.0612793,32.60162354,13.96386719,,6.820556641
30.99725342,,35.38146973,22.19458008,32.91015625,13.45568848,,7.109375
30.83270264,,40.07830811,20.50610352,31.65545654,13.94177246,,5.620849609
30.50360107,,33.80895996,20.86157227,32.56048584,13.01379395,,6.642822266
29.92767334,,31.13983154,22.48339844,35.97491455,13.16845703,,7.420410156
29.47515869,,32.54681396,22.68334961,38.97796631,13.85339355,,5.443115234
30.95611572,,19.65637207,21.39477539,34.6585083,12.10791016,,6.154052734
31.1206665,,18.72528076,20.43945313,29.12548828,13.08007813,,4.576660156
30.83270264,,23.3807373,18.88427734,30.79156494,13.85339355,,7.176025391
31.05895996,,34.61590576,20.41723633,30.93554688,12.28466797,,5.265380859
31.03839111,,35.87805176,19.12866211,42.76263428,10.8927002,,3.354736328
30.95611572,,39.33343506,23.17211914,28.03533936,13.74291992,,5.354248047
30.95611572,,36.78845215,20.6171875,30.40075684,10.29614258,,5.909667969
30.2567749,,41.13354492,23.12768555,31.59375,10.11938477,,7.709228516
28.59069824,,46.69940186,23.39428711,41.93988037,11.48925781,,6.576171875
29.55743408,,46.98907471,23.74975586,41.28167725,12.28466797,,5.820800781
27.50054932,,44.94067383,21.52807617,39.32763672,12.04162598,,5.531982422
26.01959229,,42.29223633,20.17285156,41.09655762,11.77648926,,5.865234375
28.34387207,,46.94769287,20.46166992,42.5569458,11.48925781,,5.287597656
29.0020752,,37.8850708,24.01635742,44.05847168,13.56616211,,5.909667969
30.17449951,,35.85736084,20.97265625,44.88122559,13.78710938,,5.776367188
22.8314209,,34.76074219,20.55053711,41.36395264,13.56616211,,4.243408203
29.8659668,,35.15386963,19.9284668,45.60113525,10.73803711,,5.109863281
30.56530762,,35.13317871,18.88427734,43.21514893,13.01379395,,4.154541016
30.66815186,,35.29870605,18.32885742,41.13769531,13.30102539,,5.731933594
30.79156494,,35.2366333,21.08374023,41.71362305,12.52770996,,4.310058594
30.50360107,,35.11248779,19.72851563,46.62957764,14.140625,,3.643554688
27.87078857,,35.2366333,21.66137695,44.94293213,12.15209961,,3.465820313
30.52416992,,34.49176025,22.32788086,39.22479248,12.88122559,,3.643554688
27.82965088,,35.6918335,21.68359375,39.55389404,12.08581543,,3.532470703
22.54345703,,37.11950684,19.1730957,41.44622803,12.21838379,,4.687744141
30.56530762,,33.51928711,19.8840332,40.50006104,12.79284668,,4.665527344
30.89440918,,33.10546875,21.39477539,29.94824219,10.95898438,,4.665527344
30.62701416,,35.19525146,24.32739258,33.44494629,10.47290039,,5.6875
30.2979126,,34.98834229,18.57324219,39.75958252,10.69384766,,6.265136719
30.56530762,,33.49859619,27.61547852,39.75958252,10.5612793,,5.576416016
26.41040039,,34.92626953,22.41674805,42.63922119,13.56616211,,5.398681641
29.74255371,,36.66430664,23.92749023,43.21514893,11.59973145,,5.665283203
30.81213379,,36.10565186,23.03881836,42.53637695,10.38452148,,4.465576172
31.05895996,,34.16070557,22.59448242,42.51580811,9.920532227,,4.376708984
30.58587646,,35.27801514,22.88330078,43.31799316,15.17907715,,6.687255859
30.6887207,,22.40826416,24.48291016,41.93988037,13.7208252,,5.598632813
30.79156494,,28.5534668,20.01733398,41.93988037,13.30102539,,5.643066406
30.99725342,,24.80841064,18.06225586,43.95562744,13.03588867,,6.887207031
30.64758301,,27.2913208,22.61669922,43.72937012,11.00317383,,7.375976563
29.94824219,,22.36688232,22.17236328,39.90356445,10.9810791,,5.643066406
27.25372314,,22.11859131,21.70581055,42.5980835,10.76013184,,3.177001953
30.23620605,,21.84960938,20.6171875,41.44622803,9.96472168,,4.510009766
30.95611572,,29.19488525,18.77319336,41.15826416,9.83215332,,5.798583984
30.60644531,,20.25640869,18.86206055,42.5980835,8.528564453,,2.932617188
30.99725342,,23.75317383,19.81738281,41.28167725,8.351806641,,5.598632813
30.17449951,,26.04986572,20.48388672,42.57751465,8.395996094,,3.465820313
30.99725342,,31.30535889,21.19482422,42.5569458,10.5612793,,2.977050781
30.05108643,,35.60906982,20.37280273,42.78320313,9.567016602,,3.865722656
26.67779541,,33.56066895,21.68359375,44.14074707,10.11938477,,4.909912109
29.90710449,,34.36761475,23.21655273,42.02215576,10.62756348,,3.088134766
30.87384033,,34.47106934,17.90673828,41.44622803,10.9810791,,6.798339844
30.75042725,,35.85736084,26.3046875,44.65496826,11.15783691,,5.6875
31.01782227,,34.86419678,22.41674805,45.00463867,11.82067871,,7.798095703
29.80426025,,28.07757568,21.92797852,41.73419189,10.53918457,,5.976318359
31.03839111,,23.15313721,24.26074219,42.35125732,9.96472168,,4.843261719
30.7298584,,26.2567749,23.83862305,41.50793457,11.79858398,,5.643066406
30.75042725,,21.66339111,21.81689453,42.125,11.24621582,,4.887695313
30.7298584,,18.89080811,20.21728516,40.58233643,11.06945801,,2.999267578
27.00689697,,20.35986328,23.99414063,43.21514893,12.04162598,,3.510253906
30.48303223,,16.96655273,25.46044922,42.88604736,4.927124023,,3.687988281
30.79156494,,17.5045166,25.08276367,39.38934326,1.613479614,,2.865966797
26.98632813,,12.49731445,15.26293945,42.00158691,3.225830078,,3.887939453
29.37231445,,11.81451416,18.01818848,43.79107666,5.103881836,,4.110107422
31.47033691,,14.46295166,26.03808594,42.125,3.579345703,,3.443603516
30.7298584,,19.73913574,25.63818359,42.26898193,2.629272461,,2.554931641
30.58587646,,11.25585938,25.41601563,41.48736572,3.424682617,,4.221191406
30.40075684,,9.662658691,28.12646484,41.15826416,4.750366211,,4.243408203
29.20776367,,10.24200439,32.19213867,43.91448975,7.114501953,,5.576416016
30.11279297,,18.97357178,31.19238281,41.75476074,11.11364746,,7.087158203
30.7298584,,22.69793701,31.57006836,43.99676514,12.77075195,,4.487792969
30.91497803,,23.71179199,29.37060547,41.46679688,13.32312012,,5.509765625
30.87384033,,24.68426514,29.61499023,45.47772217,12.43933105,,4.132324219
30.79156494,,22.86346436,29.37060547,42.63922119,12.81494141,,6.576171875
30.2979126,,24.78771973,31.32568359,41.61077881,12.24047852,,4.510009766
30.35961914,,10.65582275,31.41455078,41.83703613,13.30102539,,3.265869141
30.97668457,,12.12487793,30.61474609,40.23266602,13.56616211,,4.843261719
30.79156494,,14.64916992,30.19262695,21.74127197,12.81494141,,4.576660156
30.6887207,,17.85626221,28.19311523,0.000564575,13.4777832,,4.198974609
30.79156494,,16.44927979,27.26000977,0,12.26257324,,9.153320313
26.71893311,,10.3661499,27.61547852,0,11.86486816,,6.287353516
30.79156494,,20.98059082,31.94775391,0,13.61035156,,3.310302734
30.70928955,,30.47772217,30.88134766,0,13.54406738,,6.665039063
30.95611572,,24.70495605,27.28222656,0,13.7208252,,6.598388672
30.6887207,,28.0982666,27.83764648,0,13.36730957,,5.043212891
30.33905029,,24.49804688,30.50366211,0,13.3894043,,3.976806641
30.2567749,,18.45629883,30.65917969,0,13.0579834,,4.310058594
26.65722656,,22.51171875,30.45922852,0,10.45080566,,3.599121094
30.56530762,,18.49768066,30.05932617,0,12.59399414,,2.84375
31.03839111,,18.78735352,30.19262695,0.452514648,13.27893066,,4.687744141
30.93554688,,26.46368408,27.7043457,6.623168945,12.46142578,,6.576171875
30.7298584,,24.0635376,29.57055664,9.811340332,12.08581543,,7.975830078
30.48303223,,24.56011963,28.37084961,14.58331299,11.95324707,,6.331787109
30.50360107,,17.52520752,28.92626953,21.08306885,11.59973145,,6.376220703
30.50360107,,16.20098877,28.50415039,22.87255859,14.22900391,,4.221191406
30.97668457,,26.00848389,28.99291992,23.222229,14.8034668,,5.420898438
31.05895996,,22.63586426,26.63793945,23.13995361,14.27319336,,4.376708984
25.99902344,,25.88433838,28.23754883,23.2633667,15.35583496,,4.487792969
27.39770508,,28.88452148,28.94848633,23.20166016,12.74865723,,6.620605469
26.88348389,,24.33251953,29.10400391,22.99597168,13.45568848,,3.465820313
0,,27.60168457,28.01538086,22.91369629,12.99169922,,4.398925781
0,,26.09124756,29.74829102,23.07824707,13.01379395,,6.131835938
0,,25.30499268,27.17114258,22.87255859,11.3125,,2.643798828
0,,21.24957275,25.03833008,23.24279785,12.08581543,,4.176757813
0,,17.93902588,25.03833008,23.13995361,11.35668945,,3.177001953
0,,15.76647949,25.46044922,23.24279785,11.42297363,,3.177001953
0,,16.67687988,28.25976563,23.2633667,11.71020508,,4.110107422
0,,17.9597168,28.99291992,23.20166016,10.78222656,,3.177001953
0,,24.24975586,29.41503906,23.16052246,10.05310059,,5.065429688
0,,22.49102783,28.21533203,23.2633667,11.71020508,,4.576660156
6.540893555,,29.83630371,28.81518555,23.20166016,14.64880371,,4.176757813
27.47998047,,21.91168213,29.39282227,22.89312744,15.81982422,,3.976806641
35.72808838,,18.84942627,28.21533203,23.20166016,16.76989746,,4.643310547
35.50183105,,21.97375488,28.28198242,23.05767822,16.5489502,,4.376708984
36.79766846,,21.20819092,23.77197266,23.07824707,17.10131836,,4.487792969
36.3862915,,25.34637451,23.14990234,10.07873535,15.93029785,,5.598632813
36.16003418,,20.11157227,27.79321289,18.03887939,17.85253906,,4.243408203
36.24230957,,23.17382813,28.08203125,14.13079834,17.36645508,,3.776855469
36.16003418,,24.08422852,28.23754883,21.24761963,15.02441406,,3.376953125
34.98760986,,19.925354,30.32592773,21.39160156,14.5604248,,4.909912109
37.35302734,,24.97393799,28.25976563,21.00079346,15.48840332,,5.198730469
37.04449463,,19.47015381,25.97143555,19.86950684,15.62097168,,4.443359375
36.55084229,,22.61517334,25.77148438,19.17016602,16.48266602,,3.91015625
35.9954834,,20.81506348,28.57080078,19.51983643,15.84191895,,4.087890625
34.55566406,,25.05670166,26.54907227,20.40429688,17.69787598,,4.465576172
29.63970947,,29.73284912,28.08203125,19.58154297,17.12341309,,3.799072266
29.33117676,,28.76037598,27.10449219,19.45812988,17.80834961,,2.799316406
30.17449951,,23.8359375,28.4152832,19.60211182,16.72570801,,3.19921875
34.12371826,,16.86309814,29.08178711,19.27301025,17.3885498,,4.287841797
36.98278809,,16.03546143,27.015625,21.18591309,16.74780273,,5.309814453
30.21563721,,19.01495361,29.05957031,21.59729004,16.68151855,,2.643798828
34.30883789,,10.42822266,28.4375,21.24761963,16.90246582,,4.9765625
35.83093262,,10.63513184,28.25976563,19.60211182,15.20117188,,4.043457031
35.00817871,,11.21447754,28.48193359,20.07519531,13.34521484,,4.021240234
27.21258545,,7.469421387,28.17089844,18.79992676,15.5546875,,3.532470703
30.70928955,,10.15924072,29.97045898,20.91851807,15.77563477,,3.221435547
30.93554688,,12.26971436,29.859375,14.00738525,15.8861084,,5.198730469
30.60644531,,9.331604004,29.59277344,10.9631958,16.23962402,,3.332519531
30.48303223,,13.03527832,29.08178711,10.34613037,16.17333984,,3.421386719
30.7298584,,16.55273438,29.81494141,9.646789551,15.28955078,,5.265380859
30.99725342,,16.13891602,35.32470703,9.729064941,14.49414063,,4.354492188
30.64758301,,15.37335205,27.68212891,10.86035156,13.8092041,,2.910400391
30.31848145,,16.73895264,37.45751953,12.56756592,14.64880371,,4.132324219
30.91497803,,20.31848145,32.96972656,18.67651367,14.31738281,,3.399169922
30.93554688,,18.35284424,33.94726563,18.98504639,16.65942383,,2.888183594
27.52111816,,16.82171631,37.39086914,9.276550293,17.65368652,,5.043212891
31.05895996,,21.1875,43.52270508,14.70672607,17.05712891,,3.265869141
30.15393066,,15.97338867,44.50024414,20.44543457,17.27807617,,2.932617188
30.99725342,,15.62164307,25.32714844,22.89312744,17.27807617,,6.131835938
27.25372314,,12.97320557,11.68603516,23.07824707,16.61523438,,8.220214844
28.22045898,,10.38684082,24.39404297,23.03710938,17.18969727,,3.932373047
31.67602539,,9.538513184,27.7043457,23.20166016,16.3059082,,4.843261719
30.58587646,,10.0144043,27.7265625,21.59729004,15.20117188,,3.865722656
30.99725342,,7.862548828,31.2590332,18.75878906,16.08496094,,6.309570313
30.7298584,,9.807495117,26.14916992,19.23187256,15.40002441,,6.776123047
30.54473877,,12.24902344,32.56982422,19.56097412,15.59887695,,6.864990234
30.33905029,,21.87030029,35.96899414,23.40734863,15.26745605,,5.531982422
30.91497803,,20.7322998,31.43676758,20.23974609,14.71508789,,5.6875
30.62701416,,22.07720947,30.17041016,15.3649292,15.95239258,,6.931640625
30.97668457,,21.12542725,30.25927734,21.90582275,17.10131836,,7.420410156
29.78369141,,22.24273682,30.63696289,21.80297852,15.68725586,,6.331787109
28.63183594,,21.49786377,29.70385742,19.80780029,14.82556152,,6.709472656
28.38500977,,22.34619141,30.65917969,21.9263916,15.51049805,,6.176269531
34.16485596,,20.52539063,29.37060547,18.51196289,15.73144531,,4.932128906
34.92590332,,10.98687744,31.37011719,23.16052246,15.11279297,,4.487792969
35.5223999,,9.517822266,31.17016602,20.93908691,13.87548828,,5.287597656
35.23443604,,7.9453125,32.41430664,21.59729004,14.60461426,,5.420898438
35.54296875,,8.95916748,31.94775391,10.92205811,15.44421387,,6.709472656
36.3862915,,10.03509521,31.23681641,22.42004395,15.09069824,,5.887451172
35.23443604,,13.40771484,31.83666992,18.01831055,16.17333984,,5.154296875
36.28344727,,13.88360596,30.01489258,23.11938477,15.42211914,,5.620849609
36.16003418,,18.68389893,30.34814453,22.52288818,15.37792969,,5.309814453
36.46856689,,20.02880859,29.08178711,23.20166016,15.06860352,,7.264892578
26.69836426,,18.27008057,22.92773438,23.24279785,16.17333984,,6.953857422
30.60644531,,19.05633545,18.90649414,23.03710938,16.6373291,,5.887451172
30.83270264,,17.75280762,16.84033203,20.79510498,17.23388672,,5.598632813
30.81213379,,15.49749756,19.23974609,22.8314209,14.71508789,,5.531982422
30.70928955,,15.4354248,19.75073242,21.1036377,15.77563477,,4.687744141
30.2979126,,15.47680664,19.26196289,22.3583374,15.68725586,,5.220947266
30.23620605,,18.97357178,15.26293945,19.62268066,16.37219238,,5.043212891
30.91497803,,14.81469727,14.81860352,23.07824707,15.84191895,,5.398681641
30.77099609,,13.05596924,10.88623047,22.95483398,15.26745605,,5.443115234
30.19506836,,15.60095215,9.59765625,19.86950684,16.23962402,,8.731201172
30.48303223,,16.4699707,13.41894531,19.37585449,16.26171875,,4.221191406
30.81213379,,19.84259033,18.61767578,23.09881592,15.37792969,,5.554199219
30.91497803,,20.13226318,20.32836914,23.67474365,14.62670898,,6.420654297
30.79156494,,15.76647949,14.88525391,29.72198486,16.01867676,,8.131347656
30.66815186,,15.45611572,12.17480469,22.25549316,15.70935059,,9.642089844
29.24890137,,16.38720703,9.930908203,28.65240479,14.67089844,,7.220458984
27.33599854,,19.26324463,5.887451172,27.78851318,16.6373291,,13.10791016
30.56530762,,19.925354,7.109375,22.48175049,15.9744873,,13.5300293
28.89923096,,15.91131592,2.643798828,12.75268555,17.05712891,,11.66381836
34.92590332,,22.92553711,9.553222656,6.499755859,16.81408691,,9.642089844
35.54296875,,18.33215332,15.44067383,18.18286133,17.27807617,,8.375732422
35.89263916,,14.52502441,15.52954102,33.50665283,14.8034668,,7.775878906
35.81036377,,16.13891602,18.63989258,22.56402588,16.52685547,,9.197753906
35.87207031,,18.87011719,21.97241211,20.87738037,16.01867676,,8.420166016
35.85150146,,18.39422607,23.28320313,31.32635498,16.3059082,,8.17578125
34.06201172,,18.3114624,16.84033203,22.97540283,18.0513916,,9.930908203
30.35961914,,18.5390625,16.55151367,11.23059082,16.70361328,,8.220214844
33.56835938,,19.82189941,18.41772461,8.062988281,15.02441406,,12.68579102
35.04931641,,19.86328125,17.57348633,8.885742188,15.20117188,,11.19726563
33.753479,,21.72546387,19.23974609,13.36975098,15.24536133,,11.88598633
32.86901855,,19.59429932,21.68359375,12.03277588,16.88037109,,10.97509766
35.68695068,,18.06317139,21.21704102,9.358825684,17.05712891,,9.953125
35.54296875,,18.0838623,24.01635742,12.05334473,17.74206543,,12.33032227
35.46069336,,19.13909912,24.21630859,12.58813477,14.64880371,,13.81884766
35.89263916,,22.07720947,23.97192383,15.05639648,14.60461426,,10.79736328
35.19329834,,21.87030029,22.88330078,19.3347168,14.09643555,,12.50805664
35.78979492,,18.89080811,23.4387207,26.38983154,14.42785645,,11.75268555
35.31671143,,21.95306396,23.81640625,32.31365967,13.43359375,,13.35229492
34.47338867,,17.13208008,24.1940918,27.06860352,14.5604248,,12.19702148
35.1315918,,18.24938965,22.75,22.48175049,14.58251953,,12.86352539
35.44012451,,19.49084473,21.3059082,30.09222412,12.92541504,,8.664550781
35.85150146,,19.82189941,20.97265625,40.06811523,15.11279297,,10.28637695
35.85150146,,17.89764404,18.90649414,34.63793945,14.93603516,,12.37475586
35.83093262,,16.22167969,17.55126953,39.55389404,16.08496094,,13.81884766
35.85150146,,19.5736084,18.21777344,25.97845459,15.04650879,,11.57495117
35.89263916,,19.84259033,15.84057617,26.26641846,16.28381348,,9.064453125
35.76922607,,23.07037354,15.6184082,27.60339355,15.77563477,,5.643066406
35.83093262,,29.52593994,20.06176758,9.996459961,14.73718262,,7.598144531
35.85150146,,27.89135742,22.21679688,8.433227539,14.05224609,,7.442626953
35.62524414,,33.35375977,18.17333984,6.664306641,12.41723633,,7.131591797
35.33728027,,29.05004883,16.41821289,7.322509766,11.84277344,,7.242675781
35.76922607,,25.98779297,19.95068359,7.672180176,10.49499512,,8.153564453
35.68695068,,25.34637451,22.0612793,7.795593262,10.91479492,,5.754150391
34.98760986,,22.67724609,22.75,6.417480469,10.69384766,,7.109375
35.62524414,,20.52539063,23.99414063,4.874816895,11.11364746,,8.153564453
35.89263916,,20.69091797,25.68261719,17.25726318,10.6496582,,9.020019531
35.87207031,,21.6427002,26.70458984,16.59906006,13.76501465,,11.48608398
35.91320801,,15.890625,26.17138672,22.00866699,13.34521484,,15.15185547
35.41955566,,20.11157227,23.86083984,22.44061279,9.103027344,,13.77441406
35.85150146,,26.98095703,25.66040039,19.78723145,10.25195313,,12.90795898
35.83093262,,29.50524902,23.26098633,22.04980469,13.8092041,,11.17504883
34.06201172,,34.55383301,19.35083008,20.30145264,12.85913086,,10.75292969
35.85150146,,34.67797852,18.12890625,22.89312744,16.15124512,,11.64160156
35.68695068,,30.1673584,14.72973633,22.13208008,16.76989746,,15.90722656
35.76922607,,19.51153564,14.28540039,21.47387695,16.65942383,,13.86328125
32.33422852,,25.86364746,15.08520508,20.38372803,15.26745605,,10.33081055
35.17272949,,25.40844727,12.99682617,18.69708252,14.00805664,,10.19750977
35.44012451,,27.8706665,8.486816406,15.85858154,15.51049805,,10.39746094
35.46069336,,20.81506348,14.9519043,20.65112305,14.5604248,,11.19726563
35.06988525,,21.53924561,11.26391602,23.55133057,13.83129883,,13.68554688
33.67120361,,23.58764648,11.13061523,21.18591309,15.68725586,,12.15258789
33.44494629,,22.24273682,12.30810547,19.99291992,17.41064453,,10.73071289
35.58410645,,22.13928223,17.70678711,22.58459473,17.32226563,,7.020507813
35.60467529,,23.62902832,20.03955078,21.9675293,16.96875,,7.731445313
35.62524414,,35.27801514,20.86157227,23.11938477,16.68151855,,6.820556641
34.76135254,,29.9397583,22.35009766,22.46118164,16.26171875,,6.75390625
35.23443604,,31.09844971,24.1496582,22.81085205,13.19055176,,6.242919922
28.85809326,,30.00183105,24.34960938,22.89312744,12.48352051,,7.798095703
30.85327148,,30.519104,22.28344727,23.11938477,13.27893066,,11.01953125
30.89440918,,24.56011963,22.43896484,22.93426514,11.75439453,,7.753662109
30.7298584,,26.36022949,20.55053711,22.87255859,12.81494141,,8.286865234
30.75042725,,28.16033936,15.41845703,22.76971436,11.93115234,,7.198242188
30.64758301,,24.37390137,14.1965332,23.13995361,13.19055176,,7.198242188
30.42132568,,10.69720459,13.81884766,23.18109131,11.48925781,,7.687011719
30.87384033,,34.53314209,13.61889648,22.3583374,10.78222656,,5.509765625
31.01782227,,31.63641357,13.72998047,22.31719971,12.68237305,,6.242919922
30.79156494,,32.38128662,14.17431641,23.20166016,9.721679688,,7.331542969
29.78369141,,30.10528564,13.81884766,23.30450439,9.96472168,,8.797851563
30.42132568,,33.12615967,13.57446289,22.50231934,12.74865723,,6.3984375
30.23620605,,32.65026855,14.70751953,22.56402588,13.56616211,,7.442626953
30.2567749,,33.02270508,20.5949707,23.24279785,10.03100586,,7.842529297
30.87384033,,36.4987793,19.12866211,23.09881592,13.3894043,,7.642578125
30.46246338,,27.31201172,16.06274414,22.91369629,11.29040527,,8.708984375
30.81213379,,16.26306152,17.92895508,22.99597168,13.76501465,,8.17578125
30.64758301,,22.51171875,12.95239258,22.99597168,15.5546875,,6.998291016
30.60644531,,30.29150391,15.04077148,23.16052246,14.07434082,,9.864257813
30.27734375,,17.19415283,15.75170898,22.7902832,14.64880371,,6.04296875
30.42132568,,33.12615967,11.08618164,22.95483398,14.98022461,,10.55297852
29.96881104,,31.26397705,15.10742188,22.95483398,13.32312012,,8.197998047
30.50360107,,15.3112793,14.08544922,21.65899658,13.8092041,,9.086669922
30.31848145,,25.03601074,8.220214844,23.57189941,12.13000488,,10.35302734
30.6887207,,30.29150391,12.41918945,23.24279785,13.19055176,,9.775390625
30.15393066,,31.53295898,11.77490234,23.01654053,15.24536133,,8.509033203
30.44189453,,34.28485107,6.509521484,20.67169189,15.8861084,,8.908935547
30.91497803,,34.18139648,11.375,23.01654053,13.94177246,,9.131103516
30.00994873,,34.53314209,12.17480469,16.04370117,16.68151855,,10.97509766
30.48303223,,32.62957764,5.887451172,14.58331299,14.91394043,,10.17529297
26.26641846,,34.09863281,20.39501953,22.85198975,15.31164551,,10.99731445
30.62701416,,34.80212402,25.74926758,28.9609375,15.28955078,,11.24169922
30.99725342,,32.48474121,28.94848633,26.328125,16.35009766,,12.21923828
30.6887207,,32.25714111,27.7487793,19.00561523,15.57678223,,9.59765625
30.85327148,,32.62957764,29.05957031,18.63537598,14.18481445,,12.68579102
31.05895996,,33.20892334,25.06054688,22.93426514,12.08581543,,8.731201172
31.07952881,,31.92608643,24.43847656,20.75396729,15.33374023,,9.131103516
29.96881104,,31.90539551,24.83837891,6.643737793,15.59887695,,10.61962891
30.79156494,,34.4296875,24.52734375,10.0993042,15.79772949,,7.375976563
26.78063965,,32.67095947,27.81542969,7.425354004,14.53833008,,9.753173828
29.434021,,23.42211914,27.7043457,17.73034668,15.86401367,,10.84179688
30.27734375,,29.56732178,27.10449219,18.96447754,16.72570801,,10.13085938
31.05895996,,34.24346924,27.79321289,25.54650879,16.74780273,,10.41967773
30.52416992,,34.26416016,28.08203125,15.73516846,17.34436035,,9.619873047
30.75042725,,28.24310303,26.37133789,17.29840088,15.95239258,,13.28564453
31.10009766,,27.47753906,27.65991211,14.48046875,17.27807617,,10.15307617
30.79156494,,23.96008301,27.7265625,23.46905518,15.06860352,,13.77441406
29.78369141,,30.27081299,25.90478516,32.0256958,14.8918457,,11.44165039
30.87384033,,30.45703125,25.79370117,29.68084717,16.61523438,,8.264648438
30.70928955,,32.75372314,26.23803711,14.23364258,15.8861084,,10.93066406
30.42132568,,31.88470459,25.14941406,2.447692871,14.49414063,,11.17504883
26.82177734,,33.60205078,25.79370117,19.58154297,13.43359375,,7.375976563
29.72198486,,33.27099609,25.88256836,21.14477539,14.78137207,,6.731689453
31.07952881,,36.4987793,23.72753906,19.86950684,14.5604248,,7.353759766
31.03839111,,31.53295898,25.63818359,14.11022949,13.63244629,,9.842041016
30.85327148,,32.09161377,19.61743164,30.70928955,15.95239258,,8.375732422
30.6887207,,29.75354004,18.12890625,28.28216553,13.89758301,,9.353271484
31.03839111,,30.33288574,22.7722168,10.86035156,13.54406738,,15.75170898
30.87384033,,25.28430176,22.81665039,13.41088867,13.78710938,,12.19702148
31.10009766,,31.61572266,22.97216797,13.5960083,13.8092041,,11.48608398
